id,current_pos,corrected_direction,prev_target_pos,target_pos,speed_vector
1770,[0.83193789 0.00154052],[ 9.30071261e-02 -7.99731670e-05],"[-7.997316700024171e-05, -0.09300712611721088]","[0.09, 0.001]",[0. 0.],0.03252434730529785
1771,[0.83645018 0.00154052],[ 9.29319016e-02 -8.44827641e-05],"[-8.448276412798618e-05, -0.09293190159415939]","[0.09, 0.0]",[0. 0.],0.0319514274597168
1772,[0.83645018 0.00154052],[ 9.29319016e-02 -8.96987756e-05],"[-8.969877557153269e-05, -0.09293190159415939]","[0.09, 0.0]",[0. 0.],0.03643393516540527
1773,[0.84123307 0.00154052],[ 9.28517217e-02 -9.42843432e-05],"[-9.428434316044813e-05, -0.09285172173430706]","[0.096, 0.0]",[0. 0.],0.03259897232055664
1774,[0.8457678  0.00159091],[ 0.09277294 -0.00014569],"[-0.00014568720753379782, -0.09277294235590039]","[0.09, 0.001]",[0. 0.],0.0321040153503418
1775,[0.8457678  0.00159091],[ 0.09277294 -0.00015114],"[-0.0001511356874049745, -0.09277294235590039]","[0.09, 0.001]",[0. 0.],0.03691554069519043
1776,[0.85042816 0.00154133],[ 0.09269625 -0.00010964],"[-0.00010963606993436024, -0.09269625424848403]","[0.094, -0.001]",[0. 0.],0.0320734977722168
1777,[0.85532254 0.00154133],[ 0.09261283 -0.00011415],"[-0.00011414843114821413, -0.09261283254752646]","[0.097, 0.0]",[0. 0.],0.032302141189575195
1778,[0.85532254 0.00154133],[ 0.09261283 -0.00011905],"[-0.00011904996889595064, -0.09261283254752646]","[0.097, 0.0]",[0. 0.],0.03433728218078613
1779,[0.85971612 0.00154133],[ 0.09253754 -0.00012378],"[-0.00012378265551065, -0.09253753913833473]","[0.089, 0.0]",[0. 0.],0.033859968185424805
1780,[0.8643868  0.00139066],[9.24640392e-02 1.15379096e-05],"[1.1537909604443389e-05, -0.09246403915927938]","[0.093, -0.003]",[0. 0.],0.03181338310241699
1781,[0.8643868  0.00139066],[9.24640392e-02 7.31133631e-06],"[7.31133630935852e-06, -0.09246403915927938]","[0.093, -0.003]",[0. 0.],0.032869577407836914
1782,[0.86905553 0.00139066],[9.23831656e-02 3.06408482e-06],"[3.064084816901623e-06, -0.0923831656484305]","[0.094, 0.0]",[0. 0.],0.03300952911376953
1783,[0.87332253 0.00139066],[ 9.23088700e-02 -1.66928415e-06],"[-1.6692841504699804e-06, -0.09230887000851122]","[0.085, 0.0]",[0. 0.],0.03685355186462402
1784,[0.87332253 0.00139066],[ 9.23088700e-02 -6.49861747e-06],"[-6.498617473068871e-06, -0.09230887000851122]","[0.085, 0.0]",[0. 0.],0.03762030601501465
1785,[0.87802981 0.00139066],[ 9.22264863e-02 -1.08388275e-05],"[-1.0838827533594627e-05, -0.0922264863282884]","[0.095, 0.0]",[0. 0.],0.03388547897338867
1786,[0.88268302 0.0015908 ],[ 0.09213539 -0.00020001],"[-0.00020000950107739322, -0.09213539333266825]","[0.093, 0.004]",[0. 0.],0.03263688087463379
1787,[0.88268302 0.0015908 ],[ 0.09213539 -0.00020565],"[-0.0002056522752341362, -0.09213539333266825]","[0.093, 0.004]",[0. 0.],0.03849911689758301
1788,[0.88706681 0.00164062],[ 0.09205558 -0.00025631],"[-0.00025630965771094325, -0.09205557992393607]","[0.088, 0.001]",[0. 0.],0.03295612335205078
1789,[0.89177622 0.00154041],[ 0.09197648 -0.00016848],"[-0.00016848213884015957, -0.09197648347815615]","[0.094, -0.002]",[0. 0.],0.03213810920715332
1790,[0.89177622 0.00154041],[ 0.09197648 -0.00017377],"[-0.00017376837731373305, -0.09197648347815615]","[0.094, -0.002]",[0. 0.],0.03731060028076172
1791,[0.89640773 0.00159022],[ 0.09189144 -0.00022406],"[-0.00022406121135421994, -0.09189143912140735]","[0.093, 0.001]",[0. 0.],0.03209853172302246
1792,[0.9009193  0.00159022],[ 0.09097812 -0.00022654],"[-0.0002265370012066129, -0.09097811741862175]","[0.09, 0.0]",[0. 0.],0.03250575065612793
1793,[0.9009193  0.00159022],[ 0.09097812 -0.00023168],"[-0.000231684486902348, -0.09097811741862175]","[0.09, 0.0]",[0. 0.],0.035579681396484375
1794,[0.90581484 0.00154026],[ 0.08640225 -0.00018126],"[-0.00018125782554264782, -0.08640225172538701]","[0.098, -0.001]",[0. 0.],0.03297257423400879
1795,[0.91040842 0.00154026],[ 0.08211472 -0.00017639],"[-0.00017638552861230244, -0.08211472072184572]","[0.092, 0.0]",[0. 0.],0.0325925350189209
1796,[0.91492267 0.0014901 ],[ 0.07790953 -0.00013278],"[-0.0001327839768306184, -0.07790953060706263]","[0.09, -0.001]",[0. 0.],0.03884410858154297
1797,[0.91492267 0.0014901 ],[ 0.07790953 -0.00013662],"[-0.0001366172117462055, -0.07790953060706263]","[0.09, -0.001]",[0. 0.],0.03301858901977539
1798,[0.91954246 0.00139075],[ 7.36141779e-02 -5.95244748e-05],"[-5.952447480674609e-05, -0.07361417791200933]","[0.093, -0.002]",[0. 0.],0.03492140769958496
1799,[0.92388023 0.00144119],[ 6.95848521e-02 -9.51557871e-05],"[-9.515578705666193e-05, -0.06958485206841683]","[0.086, 0.001]",[0. 0.],0.03780674934387207
1800,[0.92388023 0.00144119],[ 6.95848521e-02 -9.83558081e-05],"[-9.835580807288813e-05, -0.06958485206841683]","[0.086, 0.001]",[0. 0.],0.03190922737121582
1801,[0.92803294 0.00139175],[ 6.75942174e-02 -6.51658817e-05],"[-6.516588174154958e-05, -0.0675942173964752]","[0.084, -0.001]",[0. 0.],0.0323185920715332
1802,[0.93246534 0.00139175],[ 6.75332229e-02 -6.87463046e-05],"[-6.87463045791289e-05, -0.0675332229292499]","[0.088, 0.0]",[0. 0.],0.03871941566467285
1803,[0.93246534 0.00139175],[ 6.75332229e-02 -7.18995939e-05],"[-7.189959387643087e-05, -0.0675332229292499]","[0.088, 0.0]",[0. 0.],0.03354930877685547
1804,[0.93657508 0.00139175],[ 6.74764088e-02 -7.48773897e-05],"[-7.487738969684963e-05, -0.06747640877788007]","[0.083, 0.0]",[0. 0.],0.03235292434692383
1805,[0.94047026 0.00139175],[ 6.74223303e-02 -7.84175194e-05],"[-7.841751940145493e-05, -0.06742233034405162]","[0.077, 0.0]",[0. 0.],0.03836655616760254
1806,[0.94422597 0.0012435 ],[6.73749696e-02 1.86709048e-05],"[1.867090477503785e-05, -0.06737496964699075]","[0.076, -0.003]",[0. 0.],0.03403186798095703
1807,[0.94422597 0.0012435 ],[6.73749696e-02 1.59519953e-05],"[1.5951995255757586e-05, -0.06737496964699075]","[0.076, -0.003]",[0. 0.],0.03245258331298828
1808,[0.9479379  0.00134383],[ 6.73196394e-02 -5.48282964e-05],"[-5.4828296419649444e-05, -0.06731963935345862]","[0.074, 0.002]",[0. 0.],0.03570866584777832
1809,[0.95148737 0.00134383],[ 6.72697717e-02 -5.78798571e-05],"[-5.78798570914297e-05, -0.06726977171440926]","[0.07, 0.0]",[0. 0.],0.03420591354370117
1810,[0.95148737 0.00134383],[ 6.72697717e-02 -6.08390087e-05],"[-6.0839008658357476e-05, -0.06726977171440926]","[0.07, 0.0]",[0. 0.],0.03273439407348633
1811,[0.95478512 0.00134383],[ 6.72232736e-02 -6.41032983e-05],"[-6.410329826647618e-05, -0.06722327358962285]","[0.067, 0.0]",[0. 0.],0.036600351333618164
1812,[0.95844129 0.00134383],[ 6.71715338e-02 -6.71971873e-05],"[-6.719718730692031e-05, -0.06717153375109929]","[0.073, 0.0]",[0. 0.],0.034821510314941406
1813,[0.95844129 0.00134383],[ 6.71715338e-02 -7.01437533e-05],"[-7.014375327700778e-05, -0.06717153375109929]","[0.073, 0.0]",[0. 0.],0.03264284133911133
1814,[0.96197332 0.00129408],[ 6.71230324e-02 -3.98953209e-05],"[-3.9895320910342946e-05, -0.06712303236996198]","[0.071, -0.001]",[0. 0.],0.03676891326904297
1815,[0.96513089 0.0013442 ],[ 6.70763422e-02 -7.64403618e-05],"[-7.644036182636499e-05, -0.06707634217313174]","[0.063, 0.001]",[0. 0.],0.032763004302978516
1816,[0.96513089 0.0013442 ],[ 6.70763422e-02 -7.93832039e-05],"[-7.938320387148997e-05, -0.06707634217313174]","[0.063, 0.001]",[0. 0.],0.0326387882232666
1817,[0.96861863 0.00119472],[6.70314658e-02 1.78790486e-05],"[1.7879048552038677e-05, -0.06703146582749245]","[0.07, -0.003]",[0. 0.],0.03728628158569336
1818,[0.97197306 0.00114466],[6.69849903e-02 4.88558809e-05],"[4.885588089572177e-05, -0.06698499028097352]","[0.067, -0.001]",[0. 0.],0.03322482109069824
1819,[0.97197306 0.00114466],[6.69849903e-02 4.63165605e-05],"[4.6316560522874164e-05, -0.06698499028097352]","[0.067, -0.001]",[0. 0.],0.03311800956726074
1820,[0.97545392 0.00114466],[6.69348457e-02 4.33045254e-05],"[4.330452540990282e-05, -0.06693484569336945]","[0.07, 0.0]",[0. 0.],0.03886008262634277
1821,[0.9785634  0.00124496],[ 6.68865449e-02 -2.66547949e-05],"[-2.6654794863561675e-05, -0.06688654488663333]","[0.062, 0.002]",[0. 0.],0.03406858444213867
1822,[0.98214248 0.00124496],[0.05714837 0.04716133],"[0.04716133076356173, -0.05714836885134297]","[0.071, 0.0]",[1. 0.],0.0330052375793457
1823,[0.98214248 0.00124496],[0.05717492 0.04713637],"[0.04713637096886271, -0.05717492182442704]","[0.071, 0.0]",[1. 0.],0.03576016426086426
1824,[0.9854505  0.00134371],[0.05600951 0.04835009],"[0.04835009050819429, -0.056009512716747256]","[0.067, 0.002]",[1. 0.],0.03841257095336914
1825,[0.98886258 0.00144407],[0.05479674 0.04961225],"[0.0496122469850071, -0.05479674121491071]","[0.068, 0.002]",[1. 0.],0.03533649444580078
1826,[0.98886258 0.00144407],[0.05481644 0.04959373],"[0.049593729879867966, -0.05481644026293107]","[0.068, 0.002]",[1. 0.],0.04030466079711914
1827,[0.99170665 0.00189313],[0.05393148 0.05051486],"[0.05051485855800375, -0.053931477679598556]","[0.057, 0.009]",[1. 0.],0.03769969940185547
1828,[0.99479663 0.00259087],[0.05303655 0.05144588],"[0.05144588058675153, -0.05303655093246655]","[0.062, 0.014]",[1. 0.],0.03690290451049805
1829,[0.99810467 0.00364343],[0.05218088 0.05233578],"[0.052335780888239425, -0.05218087628281271]","[0.066, 0.021]",[1. 0.],0.04250693321228027
1830,[1.00095912 0.00504561],[0.05161245 0.0529265 ],"[0.05292650372192659, -0.0516124472584701]","[0.057, 0.028]",[1. 0.],0.03658866882324219
1831,[1.00095912 0.00504561],[0.05161777 0.0529215 ],"[0.05292150302231008, -0.05161776715167915]","[0.057, 0.028]",[1. 0.],0.035829782485961914
1832,[1.00358913 0.00688166],[0.05128417 0.0532677 ],"[0.053267700828212965, -0.05128417443374633]","[0.053, 0.037]",[1. 0.],0.04165816307067871
1833,[1.00634691 0.00898759],[0.0509955  0.05356647],"[0.05356647281050236, -0.050995499428704676]","[0.055, 0.042]",[1. 0.],0.036565303802490234
1834,[1.00885619 0.01114558],[0.05081714 0.05375013],"[0.05375012756119153, -0.05081714384911938]","[0.05, 0.043]",[1. 0.],0.03783249855041504
1835,[1.00885619 0.01114558],[0.0508198  0.05374763],"[0.05374762716772618, -0.05081980384216763]","[0.05, 0.043]",[1. 0.],0.04179549217224121
1836,[1.01133834 0.01342916],[0.05069494 0.05387511],"[0.05387510684622892, -0.05069494276657257]","[0.05, 0.046]",[1. 0.],0.037165164947509766
1837,[1.01383735 0.01592817],[0.050639  0.0539303],"[0.05393029649269699, -0.0506389999958137]","[0.05, 0.05]",[1. 0.],0.036928415298461914
1838,[1.01623731 0.01832813],[0.05058502 0.05398303],"[0.05398303444779841, -0.050585016686593015]","[0.048, 0.048]",[1. 0.],0.04054737091064453
1839,[1.01623731 0.01832813],[0.05058656 0.05398159],"[0.05398158818005511, -0.05058655526929865]","[0.048, 0.048]",[1. 0.],0.03952455520629883
1840,[1.01882048 0.0209113 ],[0.05052773 0.05403848],"[0.054038477910281685, -0.05052772693845824]","[0.051, 0.051]",[1. 0.],0.03816795349121094
1841,[1.02123024 0.02332106],[0.05047248 0.05409137],"[0.0540913714200157, -0.05047248456995929]","[0.049, 0.049]",[1. 0.],0.03922557830810547
1842,[1.02373424 0.02582505],[0.05041458 0.05414628],"[0.05414627792961784, -0.05041457660798831]","[0.05, 0.05]",[1. 0.],0.04075169563293457
1843,[1.02637704 0.02846785],[0.05035284 0.05420422],"[0.05420422491582935, -0.05035283808241877]","[0.053, 0.053]",[1. 0.],0.038933753967285156
1844,[1.02637704 0.02846785],[0.05035346 0.05420364],"[0.05420363739232475, -0.050353463107423675]","[0.053, 0.053]",[1. 0.],0.04157686233520508
1845,[1.02882027 0.03091108],[0.05029592 0.05425711],"[0.05425711070982172, -0.05029592073328751]","[0.049, 0.049]",[1. 0.],0.03669857978820801
1846,[1.03151721 0.03360802],[0.05023184 0.05431607],"[0.054316070745657676, -0.050231837232916896]","[0.054, 0.054]",[1. 0.],0.03597307205200195
1847,[1.03411936 0.03621018],[0.05016649 0.05436962],"[0.05436962179716581, -0.050166485808848756]","[0.052, 0.052]",[1. 0.],0.0425262451171875
1848,[1.0365644  0.03865521],[0.05010207 0.05441707],"[0.05441706938428432, -0.05010207165899693]","[0.049, 0.049]",[1. 0.],0.03714346885681152
1849,[1.0365644  0.03865521],[0.05010176 0.05441736],"[0.05441736436287504, -0.05010175785198553]","[0.049, 0.049]",[1. 0.],0.034973859786987305
1850,[1.03920489 0.0412957 ],[0.05003165 0.05446854],"[0.054468539474420256, -0.050031649729169986]","[0.053, 0.053]",[1. 0.],0.04191780090332031
1851,[1.04165658 0.04374739],[0.04996613 0.05451591],"[0.05451591364744551, -0.04996613429133544]","[0.049, 0.049]",[1. 0.],0.03641462326049805
1852,[1.04426695 0.04635777],[0.0498959  0.05456623],"[0.05456623277844347, -0.04989590313457823]","[0.052, 0.052]",[1. 0.],0.03787064552307129
1853,[1.04426695 0.04635777],[0.04989485 0.05456722],"[0.05456722061196847, -0.04989485224784951]","[0.052, 0.052]",[1. 0.],0.038765907287597656
1854,[1.04689099 0.0489818 ],[0.04982382 0.05461762],"[0.0546176228482513, -0.04982381726044396]","[0.053, 0.053]",[1. 0.],0.035993337631225586
1855,[1.04934982 0.05144064],[0.04975669 0.05466484],"[0.05466484452523294, -0.04975669084038511]","[0.049, 0.049]",[1. 0.],0.036878347396850586
1856,[1.05199538 0.0540862 ],[0.0503616  0.05546212],"[0.05546211546923042, -0.05036159854275654]","[0.053, 0.053]",[1. 0.],0.04282999038696289
1857,[1.05199538 0.0540862 ],[0.05035996 0.05546366],"[0.0554636598256477, -0.05035995561039773]","[0.053, 0.053]",[1. 0.],0.03578996658325195
1858,[1.05452253 0.05661335],[0.05268439 0.05815637],"[0.05815636687867312, -0.052684387932359474]","[0.051, 0.051]",[1. 0.],0.034018516540527344
1859,[1.0570777  0.05916852],[0.05502697 0.06088384],"[0.0608838418588326, -0.05502696956492007]","[0.051, 0.051]",[1. 0.],0.039183616638183594
1860,[1.05978406 0.06182476],[0.05745397 0.06376986],"[0.06376985970351869, -0.05745396861256395]","[0.054, 0.053]",[1. 0.],0.034577369689941406
1861,[1.05978406 0.06182476],[0.05745144 0.06377224],"[0.06377224024384759, -0.05745143612285236]","[0.054, 0.053]",[1. 0.],0.0333096981048584
1862,[1.06231728 0.06435798],[0.05975754 0.06648673],"[0.06648673317897409, -0.05975754279867732]","[0.051, 0.051]",[1. 0.],0.038544416427612305
1863,[1.06496962 0.06701032],[0.06216483 0.06933302],"[0.06933301507639367, -0.06216483019179792]","[0.053, 0.053]",[1. 0.],0.032205820083618164
1864,[1.06496962 0.06701032],[0.06216168 0.06933598],"[0.06933597516616885, -0.062161681160122204]","[0.053, 0.053]",[1. 0.],0.0321803092956543
1865,[1.06761061 0.06965131],[0.06454975 0.07217564],"[0.07217563810612106, -0.06454975154620118]","[0.053, 0.053]",[1. 0.],0.03806138038635254
1866,[1.07038926 0.07242996],[0.066391   0.07442459],"[0.07442459323022603, -0.06639099756613873]","[0.055, 0.055]",[1. 0.],0.03410482406616211
1867,[1.07038926 0.07242996],[0.06638706 0.0744283 ],"[0.07442829922298369, -0.06638705502065187]","[0.055, 0.055]",[1. 0.],0.03231334686279297
1868,[1.07334922 0.07538992],[0.06627196 0.07450252],"[0.07450251553358814, -0.06627196401397141]","[0.06, 0.06]",[1. 0.],0.03524589538574219
1869,[1.07623028 0.07827098],[0.06615937 0.07457432],"[0.07457431701023325, -0.06615936752753568]","[0.057, 0.057]",[1. 0.],0.03312826156616211
1870,[1.07623028 0.07827098],[0.06615485 0.07457856],"[0.07457856389572158, -0.06615484956425022]","[0.057, 0.057]",[1. 0.],0.032158613204956055
1871,[1.07934146 0.08138216],[0.06603279 0.07465546],"[0.07465546294805542, -0.0660327885270504]","[0.063, 0.063]",[1. 0.],0.03345441818237305
1872,[1.08242462 0.08446532],[0.06591082 0.07473151],"[0.07473151004009991, -0.06591081913633337]","[0.061, 0.061]",[1. 0.],0.034441232681274414
1873,[1.08242462 0.08446532],[0.0659055  0.07473651],"[0.07473650722211428, -0.06590550298525424]","[0.061, 0.061]",[1. 0.],0.033212900161743164
1874,[1.08578646 0.08782716],[0.06577213 0.07481853],"[0.07481853200593622, -0.06577212722990959]","[0.068, 0.068]",[1. 0.],0.034307241439819336
1875,[1.08898746 0.09102816],[0.06564376 0.0748967 ],"[0.0748967020446425, -0.06564376428491314]","[0.064, 0.064]",[1. 0.],0.03553366661071777
1876,[1.09244763 0.09448833],[0.06550438 0.07498046],"[0.07498045857882889, -0.06550437860742608]","[0.069, 0.069]",[1. 0.],0.03655219078063965
1877,[1.09244763 0.09448833],[0.06549683 0.07498755],"[0.07498755338602404, -0.06549683094019719]","[0.069, 0.069]",[1. 0.],0.039377689361572266
1878,[1.09567933 0.09772003],[0.06536565 0.07506546],"[0.07506546368663634, -0.06536565291365898]","[0.065, 0.065]",[1. 0.],0.03474307060241699
1879,[1.09919069 0.10123139],[0.06522311 0.07514875],"[0.07514875451650338, -0.06522311402989128]","[0.07, 0.07]",[1. 0.],0.033133506774902344
1880,[1.09919069 0.10123139],[0.06521462 0.07515674],"[0.07515674242686482, -0.06521461625291101]","[0.07, 0.07]",[1. 0.],0.03991532325744629
1881,[1.10242159 0.10446229],[0.06508194 0.07523355],"[0.07523355409058693, -0.06508193680187749]","[0.065, 0.065]",[1. 0.],0.03359246253967285
1882,[1.1058779  0.10796869],[0.06496517 0.07529274],"[0.07529274301380447, -0.06496517362049571]","[0.069, 0.07]",[1. 0.],0.034940242767333984
1883,[1.1091969  0.11128769],[0.06482669 0.07537111],"[0.07537110578158483, -0.06482669337929997]","[0.066, 0.066]",[1. 0.],0.036370038986206055
1884,[1.1091969  0.11128769],[0.06481832 0.07537898],"[0.07537898041434808, -0.06481831611040291]","[0.066, 0.066]",[1. 0.],0.03464055061340332
1885,[1.11277295 0.11486374],[0.06466948 0.07546164],"[0.0754616366518164, -0.06466948281703735]","[0.072, 0.072]",[1. 0.],0.033685922622680664
1886,[1.1161329  0.11822369],[0.06452752 0.07553994],"[0.07553994490886397, -0.06452752221481964]","[0.067, 0.067]",[1. 0.],0.036356449127197266
1887,[1.1161329  0.11822369],[0.06451893 0.07554803],"[0.0755480253762624, -0.06451892597290641]","[0.067, 0.067]",[1. 0.],0.03261590003967285
1888,[1.11966699 0.12175778],[0.06436978 0.07562882],"[0.07562882004861261, -0.06436978211763955]","[0.071, 0.071]",[1. 0.],0.03400707244873047
1889,[1.1231261  0.12521689],[0.06422166 0.07570852],"[0.075708518284036, -0.06422165817445082]","[0.069, 0.069]",[1. 0.],0.03757023811340332
1890,[1.1231261  0.12521689],[0.06421195 0.07571764],"[0.07571764336573752, -0.0642119506407258]","[0.069, 0.069]",[1. 0.],0.0340118408203125
1891,[1.12659738 0.12868817],[0.06406345 0.07579609],"[0.07579609331987869, -0.06406345357661915]","[0.07, 0.07]",[1. 0.],0.033971309661865234
1892,[1.12997119 0.13206198],[0.0639166  0.07587338],"[0.0758733805138188, -0.06391660053096186]","[0.067, 0.067]",[1. 0.],0.03839516639709473
1893,[1.13340813 0.13549892],[0.06376814 0.07594969],"[0.07594968920534818, -0.06376814101036202]","[0.069, 0.069]",[1. 0.],0.032526493072509766
1894,[1.13340813 0.13549892],[0.0637578  0.07595941],"[0.07595941165847454, -0.06375779797512121]","[0.069, 0.069]",[1. 0.],0.03258085250854492
1895,[1.13686239 0.13895318],[0.06360488 0.07603822],"[0.07603821964532449, -0.06360487871392206]","[0.069, 0.069]",[1. 0.],0.04130864143371582
1896,[1.14031684 0.14240763],[0.06345388 0.07611384],"[0.07611384494291992, -0.06345387602470073]","[0.069, 0.069]",[1. 0.],0.03275012969970703
1897,[1.14031684 0.14240763],[0.06344274 0.07612431],"[0.07612431159725297, -0.06344274128604857]","[0.069, 0.069]",[1. 0.],0.03285360336303711
1898,[1.14380119 0.14589198],[0.0632883 0.0762012],"[0.07620119845714445, -0.06328830175726129]","[0.07, 0.07]",[1. 0.],0.036582231521606445
1899,[1.1471616  0.14925239],[0.06313922 0.07627415],"[0.07627415137194932, -0.06313921933256354]","[0.067, 0.067]",[1. 0.],0.03323101997375488
1900,[1.1471616  0.14925239],[0.06312741 0.07628525],"[0.0762852515046665, -0.06312741068073674]","[0.067, 0.067]",[1. 0.],0.032790184020996094
1901,[1.15074174 0.15278281],[0.06294146 0.07638518],"[0.07638517905816751, -0.06294145917835091]","[0.072, 0.071]",[1. 0.],0.0373685359954834
1902,[1.15405405 0.15609511],[0.06279253 0.07645632],"[0.0764563204199004, -0.06279252775362704]","[0.066, 0.066]",[1. 0.],0.03335833549499512
1903,[1.15759731 0.15968828],[0.06265812 0.07650945],"[0.07650944892708973, -0.06265811909606672]","[0.071, 0.072]",[1. 0.],0.03489279747009277
